Database Name,Schema Name,Object Name,Object Type,Column Name,Data Type,Connection Logic Name,CONNECTION_ID
forecast_user,forecast_user,forecast_store_seasonality,TABLE,total_articles_imp2,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality,TABLE,total_articles_imp3,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality,TABLE,total_articles_imp4,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality,TABLE,total_articles_imp5,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality,TABLE,total_articles_imp6,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality,TABLE,total_articles_imp7,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality,TABLE,total_articles_imp8,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality,TABLE,total_articles_imp9,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality,TABLE,vtweg,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality,TABLE,vtweg_vtext,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality,TABLE,werks,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality,TABLE,werks_apro,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality,TABLE,werks_name,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality,TABLE,year,int,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,average_difference,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,store_seasonality,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,total_articles_imp1,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,total_articles_imp10,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,total_articles_imp11,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,total_articles_imp12,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,total_articles_imp2,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,total_articles_imp3,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,total_articles_imp4,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,total_articles_imp5,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,total_articles_imp6,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,total_articles_imp7,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,total_articles_imp8,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,total_articles_imp9,double,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,vtweg,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,vtweg_vtext,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,werks,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,werks_apro,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,werks_name,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_h,TABLE,year,int,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_type,TABLE,average_difference_max,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_type,TABLE,average_difference_min,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_type,TABLE,init_date,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_type,TABLE,seasonality_type,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_type,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_type,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_type,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_store_seasonality_type,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_substitutions_forecast_h,TABLE,#,Partition,Impala ODBC,100
forecast_user,forecast_user,forecast_substitutions_forecast_h,TABLE,date_sale,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_substitutions_forecast_h,TABLE,day,int,Impala ODBC,100
forecast_user,forecast_user,forecast_substitutions_forecast_h,TABLE,end_date_forec,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_substitutions_forecast_h,TABLE,matnr_d,string,Impala ODBC,100
forecast_user,forecast_user,forecast_substitutions_forecast_h,TABLE,matnr_o,string,Impala ODBC,100
forecast_user,forecast_user,forecast_substitutions_forecast_h,TABLE,month,int,Impala ODBC,100
forecast_user,forecast_user,forecast_substitutions_forecast_h,TABLE,regular_forecast,double,Impala ODBC,100
forecast_user,forecast_user,forecast_substitutions_forecast_h,TABLE,start_date,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_substitutions_forecast_h,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_substitutions_forecast_h,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,forecast_substitutions_forecast_h,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_substitutions_forecast_h,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,forecast_substitutions_forecast_h,TABLE,werks,string,Impala ODBC,100
forecast_user,forecast_user,forecast_substitutions_forecast_h,TABLE,year,int,Impala ODBC,100
forecast_user,forecast_user,imposed_forecast,TABLE,imposed_date,timestamp,Impala ODBC,100
forecast_user,forecast_user,imposed_forecast,TABLE,imposed_forecast,double,Impala ODBC,100
forecast_user,forecast_user,imposed_forecast,TABLE,imposed_rates_forecast,double,Impala ODBC,100
forecast_user,forecast_user,imposed_forecast,TABLE,matnr,string,Impala ODBC,100
forecast_user,forecast_user,imposed_forecast,TABLE,parametrization,int,Impala ODBC,100
forecast_user,forecast_user,imposed_forecast,TABLE,store_init_averagesale_forecast,double,Impala ODBC,100
forecast_user,forecast_user,imposed_forecast,TABLE,store_init_averagesale_idparam,int,Impala ODBC,100
forecast_user,forecast_user,imposed_forecast,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,imposed_forecast,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,imposed_forecast,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,imposed_forecast,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,imposed_forecast,TABLE,werks,string,Impala ODBC,100
forecast_user,forecast_user,promotional_forecast_imposed,TABLE,id_mechanics,string,Impala ODBC,100
forecast_user,forecast_user,promotional_forecast_imposed,TABLE,id_promo,string,Impala ODBC,100
forecast_user,forecast_user,promotional_forecast_imposed,TABLE,imposed_date,timestamp,Impala ODBC,100
forecast_user,forecast_user,promotional_forecast_imposed,TABLE,imposed_forecast,double,Impala ODBC,100
forecast_user,forecast_user,promotional_forecast_imposed,TABLE,matnr,string,Impala ODBC,100
forecast_user,forecast_user,promotional_forecast_imposed,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,promotional_forecast_imposed,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
forecast_user,forecast_user,promotional_forecast_imposed,TABLE,user_insert_dlk,string,Impala ODBC,100
forecast_user,forecast_user,promotional_forecast_imposed,TABLE,user_update_dlk,string,Impala ODBC,100
forecast_user,forecast_user,promotional_forecast_imposed,TABLE,werks,string,Impala ODBC,100
forecast_user,forecast_user,supply_deviations_h,TABLE,previous_week_forecast,double,Impala ODBC,100
forecast_user,forecast_user,supply_deviations_h,TABLE,regular_sales_forecast_m00,double,Impala ODBC,100
forecast_user,forecast_user,supply_deviations_h,TABLE,regular_sales_forecast_m01,double,Impala ODBC,100
forecast_user,forecast_user,supply_deviations_h,TABLE,regular_sales_forecast_m02,double,Impala ODBC,100
forecast_user,forecast_user,supply_deviations_h,TABLE,regular_sales_forecast_m03,double,Impala ODBC,100
forecast_user,forecast_user,supply_deviations_h,TABLE,regular_sales_forecast_m04,double,Impala ODBC,100
forecast_user,forecast_user,supply_deviations_h,TABLE,regular_sales_forecast_m05,double,Impala ODBC,100
forecast_user,forecast_user,supply_deviations_h,TABLE,regular_sales_forecast_m06,double,Impala ODBC,100
forecast_user,forecast_user,supply_deviations_h,TABLE,regular_sales_forecast_n01,double,Impala ODBC,100
forecast_user,forecast_user,supply_deviations_h,TABLE,regular_sales_forecast_n02,double,Impala ODBC,100
forecast_user,forecast_user,supply_deviations_h,TABLE,regular_sales_forecast_n03,double,Impala ODBC,100
forecast_user,forecast_user,supply_deviations_h,TABLE,regular_sales_forecast_n04,double,Impala ODBC,100
forecast_user,forecast_user,supply_deviations_h,TABLE,regular_sales_forecast_n05,double,Impala ODBC,100
forecast_user,forecast_user,supply_deviations_h,TABLE,regular_sales_forecast_n06,double,Impala ODBC,100
forecast_user,forecast_user,supply_deviations_h,TABLE,regular_sales_forecast_n07,double,Impala ODBC,100
forecast_user,forecast_user,supply_deviations_h,TABLE,regular_week_forecast,double,Impala ODBC,100
indicators_bi,indicators_bi,its_simulation_orders_day,TABLE,forecasted_sales,double,Impala ODBC,100
indicators_bi,indicators_bi,vg_prevision_version_movil,TABLE,forecast_proforma_sale,double,Impala ODBC,100
indicators_bi,indicators_bi,vg_sales,TABLE,forecast_proforma_sale,double,Impala ODBC,100
indicators_bi,indicators_bi,vg_sales,TABLE,forecast_proforma_sale_annual,double,Impala ODBC,100
indicators_bi,indicators_bi,vg_sales,TABLE,forecast_proforma_sale_annual_remaining,double,Impala ODBC,100
indicators_bi,indicators_bi,vg_sales,TABLE,forecast_proforma_sale_monthly,double,Impala ODBC,100
indicators_bi,indicators_bi,vg_sales,TABLE,forecast_proforma_sale_monthly_remaining,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n1,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n10,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n100,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n101,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n102,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n11,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n12,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n13,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n14,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n15,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n16,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n17,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n18,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n19,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n2,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n20,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n21,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n22,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n23,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n24,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n25,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n26,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n27,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n28,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n29,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n3,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n30,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n31,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n32,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n33,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n34,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n35,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n36,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n37,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n38,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n39,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n4,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n40,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n41,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n42,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n43,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n44,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n45,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n46,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n47,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n48,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n49,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n5,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n50,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n51,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n52,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n53,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n54,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n55,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n56,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n57,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n58,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n59,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n6,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n60,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n61,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n62,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n63,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n64,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n65,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n66,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n67,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n68,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n69,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n7,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n70,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n71,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n72,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n73,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n74,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n75,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n76,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n77,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n78,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n79,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n8,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n80,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n81,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n82,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n83,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n84,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n85,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n86,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n87,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n88,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n89,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n9,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n90,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n91,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n92,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n93,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n94,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n95,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n96,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n97,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n98,double,Impala ODBC,100
omnichannel_user,omnichannel_user,omnichannel_datos_fijos,TABLE,sales_forecast_n99,double,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,#,Partition,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,codnac,bigint,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,collection_code,string,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,collection_year,bigint,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,err,bigint,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,err_perc,double,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,err_rayonid,bigint,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,err_rayonid_perc,double,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,familyid,string,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,ncolor,double,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,ntemporad,bigint,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,nweek_life,int,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,nweek_year,int,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,plaza_pricing,bigint,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,pred_tot_sales_today_rayonid,bigint,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,pred_total_sales_today,bigint,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,rayonid,string,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,tot_sales_today_rayonid,bigint,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,total_sales_today,bigint,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,user_insert_dlk,string,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,user_update_dlk,string,Impala ODBC,100
pricing_user,pricing_user,forecast_err_textile_dsm,TABLE,year,int,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,#,Partition,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,codnac,bigint,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,collection_code,string,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,collection_year,bigint,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,consumed_stock_target,double,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,current_nweek,int,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,date_life,string,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,ed,float,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,familyid,string,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,first_md,double,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,forecast_all_life,int,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,implantation_date,string,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,initial_selling_price,double,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,life_until_first_md,double,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,margin_threshold,double,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,min_selling_price,float,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,ncolor,double,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,nmaxweeks,int,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,ntemporad,bigint,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,nweek_exec_avail,int,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,nweek_life,int,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,nweek_year,int,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,nweeks_to_end,int,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,nweeks_to_ini_soldes,int,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,old_pvp_plz,float,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,old_sale_u,int,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,plaza_pricing,bigint,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,pvp_value_plz,float,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,rayonid,string,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,sale_week,int,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,soldes_nweek,int,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,store_cost_price,double,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,ts_insert_dlk,timestamp,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,ts_update_dlk,timestamp,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,user_insert_dlk,string,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,user_update_dlk,string,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,vat,double,Impala ODBC,100
pricing_user,pricing_user,sales_forecast_textile_dsm,TABLE,weeks_between_md,tinyint,Impala ODBC,100
